Day Type Name,division,delays,line,Month Name,reporting_category,Year,Quarter,month_date
Weekday,A DIVISION,144,2,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,A DIVISION,144,5,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,146,1,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,A DIVISION,147,3,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,147,4,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,147,5,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,147,6,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,A DIVISION,148,7,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,A DIVISION,151,2,July,Crew Availability,2020,Qtr 3,2020-07-01
Weekday,A DIVISION,153,7,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,A DIVISION,154,6,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,A DIVISION,156,2,November,Crew Availability,2020,Qtr 4,2020-11-01
Weekday,A DIVISION,157,7,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,A DIVISION,158,3,August,Crew Availability,2022,Qtr 3,2022-08-01
Weekday,A DIVISION,158,3,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,A DIVISION,158,7,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,A DIVISION,159,3,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,159,7,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,161,1,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,A DIVISION,161,3,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,A DIVISION,161,3,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,161,3,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,161,4,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,A DIVISION,162,2,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,A DIVISION,162,6,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,A DIVISION,165,1,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,A DIVISION,166,5,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,168,2,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,A DIVISION,169,3,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,A DIVISION,171,4,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,171,6,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,A DIVISION,171,7,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,172,1,July,Crew Availability,2022,Qtr 3,2022-07-01
Weekday,A DIVISION,172,4,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,A DIVISION,173,4,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,A DIVISION,174,2,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,174,4,August,Crew Availability,2022,Qtr 3,2022-08-01
Weekday,A DIVISION,174,4,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,A DIVISION,174,6,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,A DIVISION,176,7,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,A DIVISION,177,1,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,A DIVISION,177,7,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,A DIVISION,178,3,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,179,1,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,A DIVISION,180,5,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,180,6,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,A DIVISION,180,6,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,181,7,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,A DIVISION,184,3,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,188,1,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,A DIVISION,188,3,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,A DIVISION,188,4,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,188,6,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,A DIVISION,189,3,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,189,4,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,189,5,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,189,6,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,A DIVISION,193,1,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,A DIVISION,196,7,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,199,7,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,A DIVISION,200,3,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,201,6,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,202,1,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,203,2,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,211,4,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,211,5,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,212,4,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,213,1,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,215,7,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,A DIVISION,218,2,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,A DIVISION,218,4,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,219,2,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,219,7,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,A DIVISION,220,1,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,A DIVISION,221,1,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,221,3,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,224,2,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,225,2,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,225,7,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,226,5,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,227,6,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,227,7,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,A DIVISION,230,2,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,230,5,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,231,1,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,232,1,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,A DIVISION,232,2,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,234,7,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,A DIVISION,235,5,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,237,3,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,237,4,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,238,2,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,239,4,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,241,2,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,242,1,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,A DIVISION,244,1,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,244,6,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,246,2,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,253,3,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,256,7,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,258,7,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,A DIVISION,259,7,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,260,6,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,260,6,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,A DIVISION,261,6,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,265,2,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,269,3,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,269,6,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,274,3,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,276,4,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,278,7,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,278,7,August,Crew Availability,2022,Qtr 3,2022-08-01
Weekday,A DIVISION,280,1,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,282,6,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,A DIVISION,288,7,July,Crew Availability,2022,Qtr 3,2022-07-01
Weekday,A DIVISION,291,3,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,293,6,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,297,1,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,A DIVISION,301,3,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,302,1,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,A DIVISION,304,4,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,304,7,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,305,2,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,313,2,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,A DIVISION,313,5,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,315,3,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,317,2,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,325,5,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,330,7,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,A DIVISION,335,6,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,336,5,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,336,7,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,338,2,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,349,2,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,351,4,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,356,6,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,360,1,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,361,4,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,368,7,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,A DIVISION,371,3,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,373,2,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,374,2,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,377,4,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,377,5,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,378,1,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,378,7,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,A DIVISION,384,6,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,385,6,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,386,1,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,395,4,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,397,4,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,397,6,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,398,1,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,A DIVISION,398,4,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,403,3,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,403,4,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,407,3,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,408,7,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,412,7,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,A DIVISION,420,6,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,429,5,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,429,7,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,433,2,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,434,2,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,439,6,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,445,3,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,452,6,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,455,1,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,A DIVISION,474,1,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,A DIVISION,475,2,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,483,4,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,501,7,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,A DIVISION,517,2,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,517,4,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,532,1,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,536,3,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,543,7,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,548,6,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,A DIVISION,555,2,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,589,4,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,589,7,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,593,1,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,A DIVISION,600,7,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,A DIVISION,606,1,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,620,4,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,640,6,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,679,7,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,A DIVISION,724,6,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,748,7,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,A DIVISION,756,3,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,765,1,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,A DIVISION,771,1,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,A DIVISION,776,7,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,A DIVISION,803,7,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,A DIVISION,997,1,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,B DIVISION,1,S 42nd,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,1,S 42nd,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,B DIVISION,1,S 42nd,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,1,S Fkln,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,B DIVISION,1,S Fkln,March,Crew Availability,2025,Qtr 1,2025-03-01
Weekday,B DIVISION,1,S Fkln,November,Crew Availability,2024,Qtr 4,2024-11-01
Weekday,B DIVISION,1,S Fkln,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,1,S Fkln,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,B DIVISION,1,S Rock,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,1,S Rock,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,B DIVISION,1,S Rock,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,1,S Rock,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,1,S Rock,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,1,S Rock,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,1,S Rock,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,1,S Rock,November,Crew Availability,2024,Qtr 4,2024-11-01
Weekday,B DIVISION,1,S Rock,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,2,C,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,2,M,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,2,S 42nd,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,2,S Fkln,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,B DIVISION,2,S Fkln,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,2,S Fkln,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,2,S Fkln,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,2,S Fkln,January,Crew Availability,2023,Qtr 1,2023-01-01
Weekday,B DIVISION,2,S Fkln,July,Crew Availability,2022,Qtr 3,2022-07-01
Weekday,B DIVISION,2,S Fkln,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,B DIVISION,2,S Fkln,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,2,S Rock,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,2,S Rock,April,Crew Availability,2023,Qtr 2,2023-04-01
Weekday,B DIVISION,2,S Rock,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,2,S Rock,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,2,S Rock,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,2,S Rock,March,Crew Availability,2025,Qtr 1,2025-03-01
Weekday,B DIVISION,2,S Rock,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,2,S Rock,May,Crew Availability,2025,Qtr 2,2025-05-01
Weekday,B DIVISION,3,R,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,3,S Fkln,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,B DIVISION,3,S Rock,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,3,S Rock,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,B DIVISION,4,E,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,4,S 42nd,November,Crew Availability,2024,Qtr 4,2024-11-01
Weekday,B DIVISION,4,S 42nd,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,4,S Fkln,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,4,S Fkln,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,4,S Rock,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,B DIVISION,4,S Rock,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,B DIVISION,4,S Rock,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,B DIVISION,5,S Rock,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,5,S Rock,July,Crew Availability,2022,Qtr 3,2022-07-01
Weekday,B DIVISION,6,L,June,Crew Availability,2020,Qtr 2,2020-06-01
Weekday,B DIVISION,6,S Fkln,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,6,S Rock,November,Crew Availability,2025,Qtr 4,2025-11-01
Weekday,B DIVISION,7,Q,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,7,S Rock,August,Crew Availability,2021,Qtr 3,2021-08-01
Weekday,B DIVISION,7,S Rock,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,B DIVISION,7,S Rock,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,8,S Rock,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,8,S Rock,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,9,F,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,9,JZ,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,9,S Rock,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,10,C,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,10,L,February,Crew Availability,2020,Qtr 1,2020-02-01
Weekday,B DIVISION,10,S Fkln,December,Crew Availability,2021,Qtr 4,2021-12-01
Weekday,B DIVISION,10,S Rock,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,11,A,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,11,N,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,11,S Rock,August,Crew Availability,2022,Qtr 3,2022-08-01
Weekday,B DIVISION,11,S Rock,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,12,G,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,12,R,January,Crew Availability,2025,Qtr 1,2025-01-01
Weekday,B DIVISION,12,S Fkln,April,Crew Availability,2024,Qtr 2,2024-04-01
Weekday,B DIVISION,12,S Fkln,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,12,S Rock,July,Crew Availability,2021,Qtr 3,2021-07-01
Weekday,B DIVISION,13,G,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,13,S Fkln,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,B DIVISION,13,S Rock,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,B DIVISION,14,D,May,Crew Availability,2020,Qtr 2,2020-05-01
Weekday,B DIVISION,14,F,June,Crew Availability,2020,Qtr 2,2020-06-01
Weekday,B DIVISION,14,G,February,Crew Availability,2025,Qtr 1,2025-02-01
Weekday,B DIVISION,14,S Fkln,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,14,S Rock,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,B DIVISION,15,E,April,Crew Availability,2025,Qtr 2,2025-04-01
Weekday,B DIVISION,15,S Rock,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,16,JZ,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,17,L,January,Crew Availability,2020,Qtr 1,2020-01-01
Weekday,B DIVISION,17,L,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,17,R,February,Crew Availability,2025,Qtr 1,2025-02-01
Weekday,B DIVISION,17,S Rock,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,17,S Rock,September,Crew Availability,2021,Qtr 3,2021-09-01
Weekday,B DIVISION,18,S Fkln,August,Crew Availability,2022,Qtr 3,2022-08-01
Weekday,B DIVISION,18,S Rock,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,19,F,January,Crew Availability,2021,Qtr 1,2021-01-01
Weekday,B DIVISION,19,G,June,Crew Availability,2020,Qtr 2,2020-06-01
Weekday,B DIVISION,20,JZ,April,Crew Availability,2025,Qtr 2,2025-04-01
Weekday,B DIVISION,21,S Fkln,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,21,S Rock,February,Crew Availability,2023,Qtr 1,2023-02-01
